ItemNum,Condition,Subject,RT,Assoc,Plaus,Accuracy
28,script-related,14,566,6.3,3.454545455,1
28,script-related,29,191,6.3,3.454545455,1
28,script-related,5,1473,6.3,3.454545455,1
28,script-related,2,971,6.3,3.454545455,1
28,script-related,17,803,6.3,3.454545455,1
28,script-related,23,241,6.3,3.454545455,1
28,script-unrelated,21,523,1.2,5,1
28,script-unrelated,30,662,1.2,5,1
28,script-unrelated,15,346,1.2,5,1
28,script-unrelated,12,1120,1.2,5,1
28,script-unrelated,18,255,1.2,5,1
28,script-unrelated,27,310,1.2,5,1
28,script-unrelated,9,138,1.2,5,0
28,script-unrelated,3,194,1.2,5,1
28,script-unrelated,6,174,1.2,5,1
28,script-unrelated,24,273,1.2,5,1
29,control,5,392,6.9,6.857142857,1
29,control,11,210,6.9,6.857142857,1
29,control,14,1290,6.9,6.857142857,1
29,control,20,423,6.9,6.857142857,1
29,control,2,931,6.9,6.857142857,1
29,control,29,251,6.9,6.857142857,1
29,control,17,870,6.9,6.857142857,1
29,control,23,244,6.9,6.857142857,1
29,control,8,361,6.9,6.857142857,1
29,control,26,265,6.9,6.857142857,1
29,script-related,24,207,6.9,1.916666667,1
29,script-related,6,169,6.9,1.916666667,1
29,script-related,27,233,6.9,1.916666667,1
29,script-related,18,197,6.9,1.916666667,1
29,script-related,3,266,6.9,1.916666667,1
29,script-related,12,208,6.9,1.916666667,1
29,script-related,30,487,6.9,1.916666667,1
29,script-related,15,408,6.9,1.916666667,1
29,script-related,9,137,6.9,1.916666667,1
29,script-related,21,351,6.9,1.916666667,1
29,script-unrelated,22,231,2.25,2.545454545,1
29,script-unrelated,25,462,2.25,2.545454545,1
29,script-unrelated,31,245,2.25,2.545454545,1
29,script-unrelated,16,146,2.25,2.545454545,1
29,script-unrelated,10,351,2.25,2.545454545,1
29,script-unrelated,28,232,2.25,2.545454545,1
29,script-unrelated,7,462,2.25,2.545454545,1
29,script-unrelated,19,514,2.25,2.545454545,1
29,script-unrelated,1,365,2.25,2.545454545,1
29,script-unrelated,4,348,2.25,2.545454545,1
29,script-unrelated,13,773,2.25,2.545454545,1
3,control,6,511,6.8,6.181818182,1
3,control,9,151,6.8,6.181818182,1
3,control,27,308,6.8,6.181818182,1
3,control,21,408,6.8,6.181818182,1
3,control,30,644,6.8,6.181818182,1
3,control,12,720,6.8,6.181818182,1
3,control,24,505,6.8,6.181818182,1
3,control,18,670,6.8,6.181818182,0
3,control,3,211,6.8,6.181818182,0
3,control,15,269,6.8,6.181818182,1
3,script-related,4,667,6.8,2.857142857,1
3,script-related,31,218,6.8,2.857142857,0
3,script-related,10,669,6.8,2.857142857,0
3,script-related,13,1151,6.8,2.857142857,1
3,script-related,7,508,6.8,2.857142857,1
3,script-related,25,382,6.8,2.857142857,1
3,script-related,16,451,6.8,2.857142857,0
3,script-related,1,799,6.8,2.857142857,0
3,script-related,22,724,6.8,2.857142857,1
3,script-related,19,329,6.8,2.857142857,1
3,script-related,28,320,6.8,2.857142857,1
3,script-unrelated,17,825,1.65,1.166666667,1
3,script-unrelated,23,504,1.65,1.166666667,1
3,script-unrelated,11,750,1.65,1.166666667,1
3,script-unrelated,8,221,1.65,1.166666667,1
3,script-unrelated,20,632,1.65,1.166666667,1
3,script-unrelated,14,278,1.65,1.166666667,1
3,script-unrelated,2,1099,1.65,1.166666667,1
3,script-unrelated,5,804,1.65,1.166666667,1
3,script-unrelated,29,306,1.65,1.166666667,1
3,script-unrelated,26,409,1.65,1.166666667,1
30,control,6,196,6.55,6.454545455,1
30,control,18,227,6.55,6.454545455,1
30,control,3,283,6.55,6.454545455,1
30,control,30,410,6.55,6.454545455,1
30,control,21,409,6.55,6.454545455,1
30,control,9,154,6.55,6.454545455,1
30,control,24,211,6.55,6.454545455,1
30,control,12,296,6.55,6.454545455,1
30,control,27,291,6.55,6.454545455,1
30,control,15,323,6.55,6.454545455,0
30,script-related,22,261,6.55,2.428571429,1
30,script-related,4,345,6.55,2.428571429,1
30,script-related,16,191,6.55,2.428571429,1
30,script-related,25,306,6.55,2.428571429,1
30,script-related,13,786,6.55,2.428571429,1
30,script-related,10,434,6.55,2.428571429,1
30,script-related,28,659,6.55,2.428571429,1
30,script-related,7,479,6.55,2.428571429,1
30,script-related,31,443,6.55,2.428571429,0
30,script-related,19,614,6.55,2.428571429,1
30,script-related,1,501,6.55,2.428571429,0
30,script-unrelated,20,514,1.1,1.166666667,1
30,script-unrelated,5,469,1.1,1.166666667,1
30,script-unrelated,29,229,1.1,1.166666667,1
30,script-unrelated,8,504,1.1,1.166666667,1
30,script-unrelated,17,487,1.1,1.166666667,1
30,script-unrelated,11,289,1.1,1.166666667,1
30,script-unrelated,26,282,1.1,1.166666667,1
30,script-unrelated,2,1114,1.1,1.166666667,1
30,script-unrelated,23,205,1.1,1.166666667,1
30,script-unrelated,14,400,1.1,1.166666667,1
31,control,1,403,6.75,6.75,1
31,control,7,485,6.75,6.75,1
31,control,4,513,6.75,6.75,1
31,control,25,301,6.75,6.75,1
31,control,16,1394,6.75,6.75,1
31,control,22,529,6.75,6.75,1
31,control,13,1033,6.75,6.75,1
31,control,10,430,6.75,6.75,1
31,control,28,206,6.75,6.75,1
31,control,19,382,6.75,6.75,1
31,control,31,216,6.75,6.75,1
31,script-related,17,747,6.75,2.727272727,1
31,script-related,29,235,6.75,2.727272727,1
31,script-related,5,435,6.75,2.727272727,1
31,script-related,8,315,6.75,2.727272727,0
31,script-related,11,401,6.75,2.727272727,0
31,script-related,26,234,6.75,2.727272727,1
31,script-related,14,215,6.75,2.727272727,1
31,script-related,2,1250,6.75,2.727272727,1
31,script-related,23,223,6.75,2.727272727,1
31,script-related,20,281,6.75,2.727272727,1
31,script-unrelated,12,305,1.55,1.142857143,1
31,script-unrelated,6,222,1.55,1.142857143,1
31,script-unrelated,18,197,1.55,1.142857143,1
31,script-unrelated,24,519,1.55,1.142857143,1
31,script-unrelated,30,508,1.55,1.142857143,1
31,script-unrelated,15,312,1.55,1.142857143,1
31,script-unrelated,9,190,1.55,1.142857143,1
31,script-unrelated,27,279,1.55,1.142857143,1
31,script-unrelated,21,437,1.55,1.142857143,1
31,script-unrelated,3,201,1.55,1.142857143,1
32,control,11,271,6.6,7,1
32,control,2,847,6.6,7,1
32,control,5,349,6.6,7,1
32,control,8,348,6.6,7,1
32,control,17,465,6.6,7,1
32,control,29,213,6.6,7,1
32,control,23,233,6.6,7,1
32,control,20,537,6.6,7,1
32,control,14,446,6.6,7,1
32,control,26,288,6.6,7,1
32,script-related,24,238,6.6,2.916666667,1
32,script-related,9,133,6.6,2.916666667,0
32,script-related,18,238,6.6,2.916666667,1
32,script-related,21,310,6.6,2.916666667,1
32,script-related,27,196,6.6,2.916666667,1
32,script-related,6,162,6.6,2.916666667,1
32,script-related,3,222,6.6,2.916666667,1
32,script-related,12,247,6.6,2.916666667,1
32,script-related,30,490,6.6,2.916666667,1
32,script-related,15,382,6.6,2.916666667,1
32,script-unrelated,19,610,1.75,2.454545455,1
32,script-unrelated,13,637,1.75,2.454545455,1
32,script-unrelated,28,266,1.75,2.454545455,1
32,script-unrelated,7,515,1.75,2.454545455,1
32,script-unrelated,22,201,1.75,2.454545455,1
32,script-unrelated,31,253,1.75,2.454545455,0
32,script-unrelated,1,415,1.75,2.454545455,1
32,script-unrelated,16,193,1.75,2.454545455,1
32,script-unrelated,10,340,1.75,2.454545455,1
32,script-unrelated,25,171,1.75,2.454545455,1
32,script-unrelated,4,465,1.75,2.454545455,1
33,control,21,330,6.6,6.363636364,0
33,control,6,194,6.6,6.363636364,1
33,control,18,285,6.6,6.363636364,1
33,control,12,489,6.6,6.363636364,1
33,control,30,380,6.6,6.363636364,1
33,control,24,315,6.6,6.363636364,1
33,control,27,232,6.6,6.363636364,1
33,control,9,400,6.6,6.363636364,0
33,control,3,209,6.6,6.363636364,1
33,control,15,257,6.6,6.363636364,1
33,script-related,31,221,6.6,2,0
33,script-related,4,379,6.6,2,1
33,script-related,22,672,6.6,2,0
33,script-related,10,412,6.6,2,0
33,script-related,1,362,6.6,2,0
33,script-related,19,356,6.6,2,1
33,script-related,28,276,6.6,2,1
33,script-related,25,235,6.6,2,1
33,script-related,13,1514,6.6,2,0
33,script-related,16,308,6.6,2,1
33,script-related,7,463,6.6,2,1
33,script-unrelated,23,315,1.3,1.666666667,1
33,script-unrelated,11,419,1.3,1.666666667,1
33,script-unrelated,8,302,1.3,1.666666667,1
33,script-unrelated,26,332,1.3,1.666666667,1
33,script-unrelated,29,226,1.3,1.666666667,1
33,script-unrelated,20,623,1.3,1.666666667,1
33,script-unrelated,5,550,1.3,1.666666667,1
33,script-unrelated,17,893,1.3,1.666666667,1
33,script-unrelated,14,301,1.3,1.666666667,1
33,script-unrelated,2,978,1.3,1.666666667,1
34,control,10,343,6.75,6.666666667,1
34,control,1,386,6.75,6.666666667,0
34,control,13,634,6.75,6.666666667,1
34,control,7,573,6.75,6.666666667,1
34,control,19,471,6.75,6.666666667,1
34,control,25,236,6.75,6.666666667,1
34,control,31,282,6.75,6.666666667,1
34,control,16,346,6.75,6.666666667,1
34,control,28,290,6.75,6.666666667,1
34,control,22,426,6.75,6.666666667,1
34,control,4,437,6.75,6.666666667,1
34,script-related,8,465,6.75,1.545454545,0
34,script-related,23,264,6.75,1.545454545,1
34,script-related,26,360,6.75,1.545454545,1
34,script-related,14,266,6.75,1.545454545,1
34,script-related,2,1546,6.75,1.545454545,1
34,script-related,11,272,6.75,1.545454545,0
34,script-related,29,237,6.75,1.545454545,1
34,script-related,20,507,6.75,1.545454545,1
34,script-related,17,528,6.75,1.545454545,1
34,script-related,5,297,6.75,1.545454545,1
34,script-unrelated,6,199,1.35,1.571428571,1
34,script-unrelated,18,223,1.35,1.571428571,1
34,script-unrelated,24,249,1.35,1.571428571,1
34,script-unrelated,12,261,1.35,1.571428571,1
34,script-unrelated,30,1048,1.35,1.571428571,1
34,script-unrelated,15,483,1.35,1.571428571,1
34,script-unrelated,3,237,1.35,1.571428571,1
34,script-unrelated,21,406,1.35,1.571428571,1
34,script-unrelated,9,206,1.35,1.571428571,1
34,script-unrelated,27,342,1.35,1.571428571,1
35,control,8,311,6,6.857142857,1
35,control,14,245,6,6.857142857,1
35,control,5,668,6,6.857142857,1
35,control,17,626,6,6.857142857,1
35,control,2,731,6,6.857142857,1
35,control,29,209,6,6.857142857,1
35,control,20,439,6,6.857142857,1
35,control,23,321,6,6.857142857,1
35,control,11,340,6,6.857142857,1
35,control,26,269,6,6.857142857,1
35,script-related,3,199,6,1.916666667,1
35,script-related,6,226,6,1.916666667,1
35,script-related,21,463,6,1.916666667,0
35,script-related,15,301,6,1.916666667,1
35,script-related,9,416,6,1.916666667,1
35,script-related,24,354,6,1.916666667,1
35,script-related,18,310,6,1.916666667,1
35,script-related,30,297,6,1.916666667,1
35,script-related,12,392,6,1.916666667,1
35,script-related,27,290,6,1.916666667,1
35,script-unrelated,22,456,1.2,1.636363636,1
35,script-unrelated,1,372,1.2,1.636363636,1
35,script-unrelated,7,844,1.2,1.636363636,1
35,script-unrelated,13,1138,1.2,1.636363636,1
35,script-unrelated,4,531,1.2,1.636363636,1
35,script-unrelated,31,243,1.2,1.636363636,1
35,script-unrelated,25,401,1.2,1.636363636,1
35,script-unrelated,28,213,1.2,1.636363636,1
35,script-unrelated,19,304,1.2,1.636363636,1
35,script-unrelated,16,427,1.2,1.636363636,1
35,script-unrelated,10,877,1.2,1.636363636,1
36,control,15,485,6.25,6.181818182,1
36,control,27,267,6.25,6.181818182,0
36,control,24,220,6.25,6.181818182,1
36,control,30,614,6.25,6.181818182,1
36,control,6,217,6.25,6.181818182,1
36,control,12,306,6.25,6.181818182,1
36,control,21,408,6.25,6.181818182,0
36,control,9,170,6.25,6.181818182,1
36,control,18,204,6.25,6.181818182,1
36,control,3,221,6.25,6.181818182,1
36,script-related,13,393,6.25,2.142857143,1
36,script-related,22,303,6.25,2.142857143,1
36,script-related,10,471,6.25,2.142857143,1
36,script-related,1,439,6.25,2.142857143,1
36,script-related,7,633,6.25,2.142857143,1
36,script-related,19,514,6.25,2.142857143,1
36,script-related,28,314,6.25,2.142857143,1
36,script-related,25,324,6.25,2.142857143,1
36,script-related,4,464,6.25,2.142857143,1
36,script-related,31,226,6.25,2.142857143,1
36,script-related,16,161,6.25,2.142857143,1
36,script-unrelated,20,489,1.3,1.916666667,1
36,script-unrelated,2,1206,1.3,1.916666667,1
36,script-unrelated,8,357,1.3,1.916666667,1
36,script-unrelated,26,390,1.3,1.916666667,1
36,script-unrelated,5,451,1.3,1.916666667,1
36,script-unrelated,11,257,1.3,1.916666667,1
36,script-unrelated,23,278,1.3,1.916666667,1
36,script-unrelated,14,558,1.3,1.916666667,1
36,script-unrelated,29,271,1.3,1.916666667,1
36,script-unrelated,17,465,1.3,1.916666667,1
37,control,19,638,6.15,6.25,1
37,control,7,615,6.15,6.25,1
37,control,1,559,6.15,6.25,1
37,control,16,169,6.15,6.25,1
37,control,28,247,6.15,6.25,1
37,control,25,408,6.15,6.25,1
37,control,13,816,6.15,6.25,1
37,control,10,420,6.15,6.25,1
37,control,31,265,6.15,6.25,1
37,control,22,381,6.15,6.25,1
37,control,4,726,6.15,6.25,1
37,script-related,8,476,6.15,1.727272727,0
37,script-related,26,728,6.15,1.727272727,1
37,script-related,5,651,6.15,1.727272727,1
37,script-related,14,1457,6.15,1.727272727,1
37,script-related,29,218,6.15,1.727272727,1
37,script-related,23,238,6.15,1.727272727,1
37,script-related,11,279,6.15,1.727272727,0
37,script-related,20,542,6.15,1.727272727,0
37,script-related,17,578,6.15,1.727272727,1
37,script-related,2,1577,6.15,1.727272727,0
37,script-unrelated,15,984,1.3,1.142857143,1
37,script-unrelated,3,447,1.3,1.142857143,1
37,script-unrelated,24,211,1.3,1.142857143,1
37,script-unrelated,6,186,1.3,1.142857143,1
37,script-unrelated,30,244,1.3,1.142857143,0
37,script-unrelated,12,298,1.3,1.142857143,1
37,script-unrelated,9,180,1.3,1.142857143,1
37,script-unrelated,27,430,1.3,1.142857143,1
37,script-unrelated,21,437,1.3,1.142857143,1
37,script-unrelated,18,230,1.3,1.142857143,1
38,control,23,365,5.8,6.714285714,1
38,control,17,1110,5.8,6.714285714,1
38,control,11,231,5.8,6.714285714,0
38,control,29,229,5.8,6.714285714,1
38,control,8,577,5.8,6.714285714,1
38,control,14,220,5.8,6.714285714,1
38,control,20,460,5.8,6.714285714,1
38,control,2,1888,5.8,6.714285714,1
38,control,5,457,5.8,6.714285714,1
38,control,26,270,5.8,6.714285714,0
38,script-related,9,152,5.8,2.333333333,0
38,script-related,6,358,5.8,2.333333333,1
38,script-related,30,281,5.8,2.333333333,1
38,script-related,24,255,5.8,2.333333333,1
38,script-related,12,464,5.8,2.333333333,1
38,script-related,15,375,5.8,2.333333333,1
38,script-related,27,386,5.8,2.333333333,1
38,script-related,21,356,5.8,2.333333333,0
38,script-related,3,203,5.8,2.333333333,1
38,script-related,18,361,5.8,2.333333333,1
38,script-unrelated,22,508,1.2,1.545454545,1
38,script-unrelated,16,255,1.2,1.545454545,1
38,script-unrelated,19,320,1.2,1.545454545,1
38,script-unrelated,31,446,1.2,1.545454545,0
38,script-unrelated,25,559,1.2,1.545454545,1
38,script-unrelated,28,234,1.2,1.545454545,1
38,script-unrelated,13,1099,1.2,1.545454545,1
38,script-unrelated,10,614,1.2,1.545454545,1
38,script-unrelated,4,699,1.2,1.545454545,0
38,script-unrelated,1,336,1.2,1.545454545,1
38,script-unrelated,7,520,1.2,1.545454545,1
39,control,18,245,6.45,6,1
39,control,27,406,6.45,6,1
39,control,6,181,6.45,6,1
39,control,12,369,6.45,6,0
39,control,21,543,6.45,6,1
39,control,15,343,6.45,6,1
39,control,9,441,6.45,6,1
39,control,30,458,6.45,6,1
39,control,24,218,6.45,6,1
39,control,3,476,6.45,6,1
39,script-related,25,571,6.45,1.571428571,1
39,script-related,31,313,6.45,1.571428571,1
39,script-related,16,379,6.45,1.571428571,1
39,script-related,4,533,6.45,1.571428571,1
39,script-related,19,864,6.45,1.571428571,0
39,script-related,10,582,6.45,1.571428571,0
39,script-related,1,505,6.45,1.571428571,0
39,script-related,22,366,6.45,1.571428571,1
39,script-related,7,570,6.45,1.571428571,1
39,script-related,13,1522,6.45,1.571428571,1
39,script-related,28,219,6.45,1.571428571,1
39,script-unrelated,14,397,2,2.166666667,1
39,script-unrelated,20,317,2,2.166666667,1
39,script-unrelated,2,1211,2,2.166666667,1
39,script-unrelated,8,483,2,2.166666667,1
39,script-unrelated,29,206,2,2.166666667,1
39,script-unrelated,17,592,2,2.166666667,1
39,script-unrelated,26,733,2,2.166666667,1
39,script-unrelated,11,313,2,2.166666667,0
39,script-unrelated,5,1026,2,2.166666667,1
39,script-unrelated,23,232,2,2.166666667,1
4,control,31,249,6.8,6.75,1
4,control,25,240,6.8,6.75,1
4,control,4,675,6.8,6.75,1
4,control,19,394,6.8,6.75,1
4,control,13,814,6.8,6.75,1
4,control,10,794,6.8,6.75,1
4,control,16,655,6.8,6.75,1
4,control,7,484,6.8,6.75,1
4,control,1,574,6.8,6.75,1
4,control,28,263,6.8,6.75,1
4,control,22,483,6.8,6.75,1
4,script-related,5,750,6.8,3,0
4,script-related,14,219,6.8,3,1
4,script-related,17,1490,6.8,3,1
4,script-related,29,242,6.8,3,0
4,script-related,11,664,6.8,3,0
4,script-related,2,1057,6.8,3,1
4,script-related,26,258,6.8,3,1
4,script-related,23,415,6.8,3,1
4,script-related,20,501,6.8,3,1
4,script-related,8,655,6.8,3,0
4,script-unrelated,21,476,1.7,1.571428571,0
4,script-unrelated,27,386,1.7,1.571428571,1
4,script-unrelated,24,986,1.7,1.571428571,1
4,script-unrelated,3,255,1.7,1.571428571,1
4,script-unrelated,6,278,1.7,1.571428571,0
4,script-unrelated,9,162,1.7,1.571428571,0
4,script-unrelated,15,275,1.7,1.571428571,1
4,script-unrelated,18,915,1.7,1.571428571,1
4,script-unrelated,12,1425,1.7,1.571428571,1
4,script-unrelated,30,1134,1.7,1.571428571,0
40,control,16,221,6,6.25,0
40,control,1,393,6,6.25,1
40,control,22,450,6,6.25,1
40,control,7,551,6,6.25,1
40,control,28,221,6,6.25,0
40,control,25,270,6,6.25,0
40,control,13,1373,6,6.25,1
40,control,19,534,6,6.25,1
40,control,4,543,6,6.25,1
40,control,10,370,6,6.25,1
40,control,31,261,6,6.25,1
40,script-related,8,502,6,2.545454545,1
40,script-related,14,401,6,2.545454545,0
40,script-related,2,1660,6,2.545454545,1
40,script-related,17,479,6,2.545454545,1
40,script-related,11,207,6,2.545454545,1
40,script-related,23,456,6,2.545454545,1
40,script-related,20,496,6,2.545454545,1
40,script-related,5,600,6,2.545454545,0
40,script-related,29,251,6,2.545454545,0
40,script-related,26,395,6,2.545454545,1
40,script-unrelated,24,184,1.25,3.285714286,1
40,script-unrelated,9,147,1.25,3.285714286,1
40,script-unrelated,21,685,1.25,3.285714286,1
40,script-unrelated,15,656,1.25,3.285714286,1
40,script-unrelated,3,336,1.25,3.285714286,1
40,script-unrelated,30,455,1.25,3.285714286,1
40,script-unrelated,12,631,1.25,3.285714286,1
40,script-unrelated,6,222,1.25,3.285714286,1
40,script-unrelated,18,218,1.25,3.285714286,1
40,script-unrelated,27,374,1.25,3.285714286,1
41,control,11,291,6.35,7,1
41,control,5,578,6.35,7,1
41,control,23,255,6.35,7,1
41,control,26,405,6.35,7,1
41,control,17,941,6.35,7,1
41,control,20,674,6.35,7,1
41,control,29,237,6.35,7,1
41,control,2,966,6.35,7,1
41,control,14,1073,6.35,7,1
41,control,8,529,6.35,7,1
41,script-related,24,220,6.35,2.083333333,1
41,script-related,6,203,6.35,2.083333333,1
41,script-related,9,218,6.35,2.083333333,1
41,script-related,30,466,6.35,2.083333333,1
41,script-related,3,431,6.35,2.083333333,1
41,script-related,27,610,6.35,2.083333333,1
41,script-related,18,215,6.35,2.083333333,1
41,script-related,15,587,6.35,2.083333333,0
41,script-related,12,275,6.35,2.083333333,1
41,script-related,21,594,6.35,2.083333333,1
41,script-unrelated,1,678,1.4,2.909090909,0
41,script-unrelated,7,689,1.4,2.909090909,1
41,script-unrelated,4,701,1.4,2.909090909,1
41,script-unrelated,25,752,1.4,2.909090909,1
41,script-unrelated,13,1229,1.4,2.909090909,1
41,script-unrelated,19,873,1.4,2.909090909,1
41,script-unrelated,10,854,1.4,2.909090909,0
41,script-unrelated,28,253,1.4,2.909090909,0
41,script-unrelated,16,175,1.4,2.909090909,1
41,script-unrelated,31,238,1.4,2.909090909,1
41,script-unrelated,22,1318,1.4,2.909090909,0
42,control,12,371,6.55,4.636363636,0
42,control,27,353,6.55,4.636363636,1
42,control,30,1479,6.55,4.636363636,1
42,control,6,253,6.55,4.636363636,0
42,control,18,223,6.55,4.636363636,1
42,control,21,419,6.55,4.636363636,1
42,control,3,196,6.55,4.636363636,0
42,control,15,374,6.55,4.636363636,1
42,control,9,179,6.55,4.636363636,0
42,control,24,554,6.55,4.636363636,0
42,script-related,16,145,6.55,1.142857143,1
42,script-related,4,1272,6.55,1.142857143,1
42,script-related,28,335,6.55,1.142857143,1
42,script-related,31,304,6.55,1.142857143,0
42,script-related,25,1485,6.55,1.142857143,1
42,script-related,10,380,6.55,1.142857143,1
42,script-related,19,414,6.55,1.142857143,1
42,script-related,7,1311,6.55,1.142857143,1
42,script-related,1,397,6.55,1.142857143,0
42,script-related,22,602,6.55,1.142857143,1
42,script-related,13,729,6.55,1.142857143,1
42,script-unrelated,11,327,1.2,1.583333333,1
42,script-unrelated,29,238,1.2,1.583333333,1
42,script-unrelated,17,708,1.2,1.583333333,1
42,script-unrelated,23,491,1.2,1.583333333,1
42,script-unrelated,8,536,1.2,1.583333333,0
42,script-unrelated,14,211,1.2,1.583333333,1
42,script-unrelated,5,557,1.2,1.583333333,1
42,script-unrelated,26,623,1.2,1.583333333,1
42,script-unrelated,20,273,1.2,1.583333333,1
42,script-unrelated,2,1317,1.2,1.583333333,1
43,control,19,419,6.85,6,1
43,control,25,207,6.85,6,1
43,control,7,520,6.85,6,1
43,control,28,218,6.85,6,1
43,control,31,257,6.85,6,1
43,control,13,548,6.85,6,1
43,control,4,340,6.85,6,0
43,control,1,452,6.85,6,1
43,control,16,207,6.85,6,1
43,control,22,298,6.85,6,1
43,control,10,1189,6.85,6,1
43,script-related,29,226,6.85,3.181818182,1
43,script-related,26,301,6.85,3.181818182,1
43,script-related,20,464,6.85,3.181818182,1
43,script-related,2,838,6.85,3.181818182,1
43,script-related,11,282,6.85,3.181818182,0
43,script-related,8,385,6.85,3.181818182,1
43,script-related,5,329,6.85,3.181818182,1
43,script-related,14,321,6.85,3.181818182,1
43,script-related,17,630,6.85,3.181818182,1
43,script-related,23,264,6.85,3.181818182,1
43,script-unrelated,15,336,1.35,1.428571429,1
43,script-unrelated,6,173,1.35,1.428571429,1
43,script-unrelated,27,260,1.35,1.428571429,1
43,script-unrelated,21,387,1.35,1.428571429,1
43,script-unrelated,3,291,1.35,1.428571429,1
43,script-unrelated,12,290,1.35,1.428571429,1
43,script-unrelated,9,142,1.35,1.428571429,1
43,script-unrelated,24,202,1.35,1.428571429,1
43,script-unrelated,30,290,1.35,1.428571429,1
43,script-unrelated,18,219,1.35,1.428571429,1
44,control,2,2031,6,6.714285714,1
44,control,5,1724,6,6.714285714,1
44,control,29,175,6,6.714285714,1
44,control,20,656,6,6.714285714,1
44,control,8,519,6,6.714285714,1
44,control,23,654,6,6.714285714,1
44,control,11,800,6,6.714285714,1
44,control,17,952,6,6.714285714,0
44,control,26,230,6,6.714285714,1
44,control,14,228,6,6.714285714,0
44,script-related,18,1267,6,2.25,1
44,script-related,9,190,6,2.25,0
44,script-related,30,2316,6,2.25,1
44,script-related,6,201,6,2.25,0
44,script-related,27,553,6,2.25,0
44,script-related,12,714,6,2.25,1
44,script-related,3,268,6,2.25,1
44,script-related,15,892,6,2.25,1
44,script-related,21,975,6,2.25,0
44,script-related,24,1024,6,2.25,1
44,script-unrelated,25,244,1.1,1.818181818,1
44,script-unrelated,31,261,1.1,1.818181818,1
44,script-unrelated,22,1573,1.1,1.818181818,0
44,script-unrelated,16,177,1.1,1.818181818,1
44,script-unrelated,19,668,1.1,1.818181818,1
44,script-unrelated,10,2461,1.1,1.818181818,1
44,script-unrelated,7,477,1.1,1.818181818,1
44,script-unrelated,1,643,1.1,1.818181818,1
44,script-unrelated,13,1270,1.1,1.818181818,1
44,script-unrelated,28,226,1.1,1.818181818,1
45,control,9,479,5.9,6.727272727,1
45,control,6,331,5.9,6.727272727,1
45,control,27,237,5.9,6.727272727,1
45,control,21,411,5.9,6.727272727,1
45,control,15,300,5.9,6.727272727,1
45,control,3,201,5.9,6.727272727,1
45,control,30,498,5.9,6.727272727,1
45,control,18,189,5.9,6.727272727,1
45,control,24,264,5.9,6.727272727,1
45,control,12,453,5.9,6.727272727,1
45,script-related,19,284,5.9,1.571428571,1
45,script-related,7,442,5.9,1.571428571,0
45,script-related,13,573,5.9,1.571428571,1
45,script-related,31,251,5.9,1.571428571,1
45,script-related,22,440,5.9,1.571428571,1
45,script-related,1,471,5.9,1.571428571,0
45,script-related,10,378,5.9,1.571428571,1
45,script-related,25,254,5.9,1.571428571,1
45,script-related,16,138,5.9,1.571428571,1
45,script-related,4,333,5.9,1.571428571,1
45,script-related,28,303,5.9,1.571428571,1
45,script-unrelated,20,337,2.1,2.666666667,1
45,script-unrelated,29,210,2.1,2.666666667,1
45,script-unrelated,26,321,2.1,2.666666667,1
45,script-unrelated,8,302,2.1,2.666666667,1
45,script-unrelated,23,335,2.1,2.666666667,1
45,script-unrelated,11,297,2.1,2.666666667,1
45,script-unrelated,17,495,2.1,2.666666667,1
45,script-unrelated,14,208,2.1,2.666666667,1
45,script-unrelated,2,1090,2.1,2.666666667,1
45,script-unrelated,5,543,2.1,2.666666667,1
46,control,1,418,6.4,6.416666667,1
46,control,7,504,6.4,6.416666667,1
46,control,19,760,6.4,6.416666667,1
46,control,13,561,6.4,6.416666667,1
46,control,4,380,6.4,6.416666667,1
46,control,31,252,6.4,6.416666667,1
46,control,22,324,6.4,6.416666667,1
46,control,25,263,6.4,6.416666667,0
46,control,28,329,6.4,6.416666667,1
46,control,16,334,6.4,6.416666667,1
46,control,10,344,6.4,6.416666667,1
46,script-related,2,479,6.4,1.545454545,1
46,script-related,8,382,6.4,1.545454545,0
46,script-related,14,313,6.4,1.545454545,1
46,script-related,11,336,6.4,1.545454545,0
46,script-related,26,862,6.4,1.545454545,1
46,script-related,20,393,6.4,1.545454545,1
46,script-related,5,228,6.4,1.545454545,1
46,script-related,23,295,6.4,1.545454545,1
46,script-related,29,266,6.4,1.545454545,1
46,script-related,17,763,6.4,1.545454545,1
46,script-unrelated,6,216,1.25,1.285714286,1
46,script-unrelated,30,435,1.25,1.285714286,1
46,script-unrelated,9,143,1.25,1.285714286,1
46,script-unrelated,3,237,1.25,1.285714286,0
46,script-unrelated,15,435,1.25,1.285714286,1
46,script-unrelated,12,319,1.25,1.285714286,1
46,script-unrelated,24,210,1.25,1.285714286,1
46,script-unrelated,18,172,1.25,1.285714286,1
46,script-unrelated,21,340,1.25,1.285714286,1
46,script-unrelated,27,270,1.25,1.285714286,1
47,control,23,329,6.8,6.857142857,1
47,control,11,639,6.8,6.857142857,1
47,control,5,661,6.8,6.857142857,1
47,control,20,657,6.8,6.857142857,1
47,control,17,681,6.8,6.857142857,1
47,control,29,226,6.8,6.857142857,1
47,control,2,990,6.8,6.857142857,1
47,control,14,219,6.8,6.857142857,1
47,control,8,259,6.8,6.857142857,1
47,control,26,347,6.8,6.857142857,1
47,script-related,18,340,6.8,4.166666667,1
47,script-related,30,1250,6.8,4.166666667,1
