ItemNum,Condition,Timestamp,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
4,script-related,685.7142857142857,1.2752822245913293,-1.5383339943141436,2.913688983653163,4.611596560056858,3.025106069651742,3.285411599147121,-2.026366943852168,4.172261272210376,3.9867529282160628,3.732476169154229,2.279921087420042,2.482217221037669,3.245517746979389,2.961516041222459,2.3733595806680876,-0.30271919687277876,-4.387414804548685,5.803068919687277,3.1205058564321244,1.132100035536603,1.8449325017768299,-2.6217553518123657,3.8597829566453457,3.3689720895522393,1.1112464960909736,3.3641597014925373,2.945005963041933,1.009206460554371,4.3382839658848615,4.970985465529496,4.565094570007107,-1.7028402274342567
4,script-unrelated,685.7142857142857,-0.8107310092395164,-2.791608834399431,0.9555666737739875,-0.6070981094527365,-1.6213058280028432,-2.847622693674485,-2.9966363539445626,1.5180906467661692,0.117409815209666,-0.5359938734896944,-1.676981016346837,2.7495774626865668,1.3597028997867806,0.5150212935323378,-0.2121926794598437,-4.197381336176261,0.48207235963041917,0.8087327789623311,0.7730761549395877,0.6365246268656717,0.8117889481165597,0.3169665884861403,-0.9158849751243779,0.7155656218905475,1.2351486353944565,2.6621905828002843,2.1138438450604125,-6.682694051172708,0.5319878749111587,1.0455616560056862,1.864381883439943,0.18720624022743465
5,control,800.0,-5.717764008528785,-4.917213880597016,-4.907304960909737,-2.5030336673773985,-2.5879521748400856,-3.479420071073206,-1.30638590618337,-2.5934684932480456,-1.7102418976545841,-3.43713921108742,0.1445342217484005,-8.219494705046198,-1.3691135465529498,0.4026254655294935,-0.44115764036958094,-3.7285783653162765,0.4655731769722813,-2.141041933191187,0.08863077469793874,-0.7133864250177686,-1.3989702132196162,0.6033959701492535,-2.7382569438521682,-1.9801498862828713,-1.0917581805259415,-1.7303704761904763,-0.16495631130063973,-11.825753589196873,-0.6249881876332622,-1.369313120113717,0.1907356076759061,-4.32890963041933
5,script-related,571.4285714285714,-2.925798521677327,-3.7952740227434254,0.6299950248756218,0.09766610518834318,-2.733945621890548,-4.0231255366027,-3.3979644562899787,-0.2683066027007818,-2.0645604690831556,-2.7939519616204693,-2.0614271712864256,3.411463731343283,-0.3616509665955932,-0.8088598507462683,-1.6242928002842927,-3.4457269936034116,3.796649971570717,1.0223545557924663,0.850756680881308,0.9637621535181237,1.064957853589197,1.226348216062544,1.7187576759061833,0.7019220326936748,3.5440774342572854,1.3820796375266526,2.0198630348258706,-1.6749759417199714,2.435854356787491,2.9017760341151386,3.681148251599147,-2.7213000781805268
5,script-unrelated,800.0,5.488153184079602,6.277803233830846,2.6580175764036964,1.5078608315565032,3.3838498720682293,4.348973873489695,5.099540923951671,2.9841865529495384,3.7459330632551526,4.5169417555081735,7.17642198294243,3.25317697938877,2.1507059061833687,2.127749644633973,6.592289872068231,3.2409598933901926,-4.407512814498934,0.2816503411513859,2.0044789481165592,2.101410554371002,3.550931499644634,-1.451931656005686,-2.591732658137882,-2.8924736673773985,-2.899898017057569,0.7662844705046201,0.1982245415778253,5.316880874200427,-4.145827476901209,-3.4518085643212513,-3.626335401563611,2.3861049395877747
6,control,800.0,2.0895695309168447,-3.5791116346837235,3.1139087917555095,2.6936025088841506,-0.011717555081733888,-1.3109511300639658,-0.7274198720682307,4.3193481947405825,1.9405830703624736,-3.5296920469083153,0.018990966595593343,1.2061865813788206,3.213566766169155,0.171268201847903,0.6348971215351814,-1.1906574200426439,-1.2668718550106608,3.1758909879175548,1.500761037668799,0.36763131485430034,2.1357487846481873,-0.8827800568585648,1.2254948471926084,3.72900579246624,0.9636797867803837,1.6850237882018477,3.845794200426439,1.2627752096659557,1.4380329850746272,1.3658776830135042,2.6318184506041225,0.008833418621180129
6,script-related,800.0,4.412854953802417,4.535216638237385,4.866770362473347,5.485823873489695,8.159189019189766,4.945450199004974,0.8664524378109448,4.5802583439943145,7.466776204690832,5.784363738450604,4.415120007107321,7.80190750533049,6.701764577114429,6.104183667377399,3.9359404122245913,0.9168839943141436,-7.525712288557213,5.558751002132196,6.190745316275764,6.887907590618336,5.827950355366028,-7.416707924662402,1.7734324093816631,6.04344880597015,6.674663219616205,6.712853752665246,3.640956076759062,6.768739793887704,2.5798779104477605,3.684438308457711,3.3841164605543708,3.9604959630419323
6,script-unrelated,800.0,-5.900759438521677,-4.56695328358209,-4.321033148543,3.450296204690832,0.7448424946695101,0.3896521108741996,-3.3004096659559345,1.0499894598436386,1.9043586140724944,1.5616519260838666,-0.7708428216062543,-5.573443447050461,2.7211839516702208,2.250321272210376,1.9737906609808102,-3.1940840369580665,-2.673773312011371,2.2966950817341862,4.517491350390903,2.9340782160625447,0.5361457427149967,0.1473793461265101,3.3658258137882027,5.476421265103056,5.3421292253020605,3.946163049040511,2.890815842217485,-4.295623191186921,5.899475600568586,4.510577420042645,3.295812729211088,-8.045682018479033
7,control,800.0,1.5626957285003553,-1.9728583511016349,2.023095344705046,3.382079147121535,0.8738331982942421,1.417521798152097,-1.930096517412935,1.2535496517412945,1.9517907107320538,1.1516502061122957,-3.1211222032693677,1.2791921961620472,2.652371734186212,-0.45976802416488866,1.315324442075337,1.3332924804548685,2.641983987206823,0.9540176474769008,2.048255955934613,2.8810816844349683,1.5285297796730641,-3.6717248614072493,-1.5256521321961618,0.6787355223880597,0.5662387420042639,1.31884223169865,-0.19026874200426466,-3.496970724946697,-0.9820494953802413,-1.88136235963042,-0.943157462686567,5.573492018479032
7,script-related,800.0,2.777438891257996,2.557705856432125,-2.74419013503909,-2.1755792324093806,0.24796330490405158,-3.8872701847903337,-0.39353180525941717,3.990357661691543,3.149954555792466,2.0244478464818765,0.6615615138592751,0.3229838734896947,0.6995059488272918,0.6923420042643925,2.414025010660981,-4.06427565742715,-4.918162352523098,3.6359581378820183,0.8531055579246624,1.6513226012793178,1.317182622601279,-4.775493176972282,0.704182096659559,4.3358451670220335,5.146761108742005,3.0218060199004975,-0.32561648187633263,3.78505854299929,4.370860348258707,3.9444256858564324,-0.15924536602700812,-2.0210363468372425
7,script-unrelated,800.0,-1.0573058493248044,2.6081620042643925,-0.39524614072494685,-5.1598452594172,-1.4164866524520259,-1.9715655934612653,-1.5038997938877043,-0.7827158777540871,-2.5239694314143573,-1.7320320540156364,-0.6404512579957355,0.14168634683724232,-4.473459132906895,-4.842413063255153,-2.344847142857143,0.9620525870646769,2.750344712153518,0.6797473773987208,-4.541775380241649,-2.269031620469083,-0.7991223383084574,-0.7570492395167024,1.9884711300639661,-2.3460351101634687,-3.3574346979388765,-0.8625907320540157,-0.3774698009950251,-0.8505654157782515,2.775050774697939,1.00651631840796,1.8127714783226723,7.180262139303482
8,control,800.0,8.062546289978677,3.98518368159204,1.6126807960199014,2.965101236673774,3.395007036247334,2.1816230916844352,0.34204213219616214,2.468225316275764,3.7398648400852883,4.358231222459133,0.642053091684435,2.086860106609808,3.794786737739872,3.0776415565031985,2.5861883866382374,4.0649044776119405,-2.13325487562189,5.459161997157072,4.895005486851457,4.7802464179104485,2.0519571855010663,-5.717369125799573,3.1102552167732758,4.95243199004975,4.880366702203269,3.9774203766879888,0.5119473702914,3.2623098009950247,4.203330774697939,4.380026460554371,3.703128784648188,5.6416595806680885
8,script-related,685.7142857142857,6.112101698649609,-9.507909644633973,-2.0880906894100923,0.48107155650319783,-1.6657259559346131,0.34235943141435676,-1.0398698720682302,0.6975751883439943,0.8233554726368152,0.8816135465529497,-0.857650419331912,-3.3229360483297796,0.675385586353945,0.6180431627576402,0.772615579246624,0.22455902629708532,-1.2709099147121534,0.48656477611940296,0.05080817341862114,0.4893055579246633,-0.06517297796730606,-0.5370922245913297,0.5633047619047623,1.6495483368869934,1.9399991755508172,1.656250490405117,2.1728792679459845,-3.6718297725657427,3.817982416488984,3.8966197796730637,3.6993178322672344,-3.637506268656717
8,script-unrelated,800.0,1.9194486140724945,4.058514349680171,1.0655166453447042,2.211451791044776,2.7962513432835823,3.0683644633973004,2.6736041648898365,3.386591592039801,2.118469779673063,3.014049459843639,4.2775777114427855,3.6732239943141427,4.78344855721393,4.033917768301351,6.9062447690120825,2.6972416204690832,-2.7803786567164175,6.0541600213219615,4.882765145700072,5.8480954442075355,5.722308820184791,-2.2347587775408657,5.589664776119402,5.7934388699360335,7.259746396588487,8.168295721393035,4.526936595593461,3.1723884221748406,5.678884292821607,4.5930857071783935,5.902512537313433,3.114718216062545
9,control,800.0,1.5472842501776831,1.2328391755508175,0.9564060554371002,4.040435899076048,5.081746894100924,4.033180554371002,1.247133589196873,5.039907334754797,6.875878713574983,-2.8131907960199016,4.537293553660271,1.671024982231699,7.133655742714997,6.652629267945985,6.726780341151385,1.8291214214641083,-3.1383320113717135,8.39471106609808,3.9228971712864253,7.840373610518833,6.812242395167021,0.6185436318407971,4.609523717128643,8.00270080312722,8.133231769722814,6.932608528784648,5.207795636105189,5.871987192608387,6.318526389481165,6.164116538734896,3.250428990760483,4.121736922530205
9,script-related,685.7142857142857,11.990460923951671,16.679275330490405,5.179901130063966,2.328278820184791,-1.0686324804548684,6.322392757640368,7.095435607675905,6.3760993390191905,16.077662665245203,9.58181764036958,4.828323958777541,11.586948713574982,12.054395188343992,11.226171243781096,7.298339630419333,7.2967699857853585,-4.598587853589197,5.659344171997157,15.241956098081022,13.943511137171287,7.345230326936745,-7.897400859985785,-3.1750792608386638,10.755879864960908,3.7549135536602702,9.243656268656718,6.8722771428571425,11.62007315565032,2.3267480241648895,5.0897358706467655,6.8711771144278595,11.948423788201849
9,script-unrelated,800.0,-0.9183628429282165,-1.8448355366027016,-0.8482208742004262,8.183333752665245,5.602545721393035,6.786699175550816,-0.4105097014925373,-0.4691375835110162,-0.3147639943141444,4.928161371712865,0.1799784150675196,0.6733955792466243,-1.0083503980099497,1.9218960625444208,3.652188877043357,2.732667967306326,-1.777550540156361,3.8371017910447756,-0.3395049395877763,10.072096837242364,6.031850490405117,1.940613781094528,-0.4440848614072497,1.3989209594882739,6.437380355366025,4.625039900497511,2.618720525941721,4.535122160625444,-0.9806944349680174,6.514550014214642,7.4904274129353245,3.858568670931059
10,control,800.0,-2.563783667377399,-9.96811540156361,-3.371992210376688,-6.174502814498934,-5.574804754797442,-4.04750565742715,-2.4193725017768304,-3.236332899786781,-6.021667455579246,-10.306357768301352,1.4407021393034825,-5.508487277896232,-3.9686678606965176,-2.7723330135039093,-8.707122061122956,-4.930141464108032,4.483610355366027,2.337280369580668,-4.394122651030561,-0.9129669367448473,1.8748141648898364,2.6841334115138595,0.6610779459843641,1.612965039090263,0.046561783937455595,1.3613144918265814,4.251845280739162,-5.091769914712153,1.1237787277896236,2.5412959488272935,1.214358450604122,-2.223054989339019
10,script-related,800.0,1.8712596304193319,-0.4349482160625446,-2.6546063539445623,4.697769673063255,5.4278794811656,2.146261108742004,-1.2047874058280021,2.343607398720682,4.514338855721393,5.122370440653874,2.0186666879886284,-2.6212085501066094,5.34901447761194,5.85904157071784,4.133270135039091,-3.4371516986496085,-7.026235963041933,4.155305067519544,7.3542689125799585,7.333932693674484,4.258600824449183,-5.21287026297086,3.4159493816631135,8.359383830845772,9.15903145700071,7.6442966240227435,6.468435977256574,2.5574091257995732,6.3473055223880595,8.793454307036248,7.991137981520967,0.8611881734186214
10,script-unrelated,800.0,0.42612182658138004,4.072754541577825,0.4660376048329771,4.4035747405828,6.169919644633972,2.4305843496801707,-0.35571319829424336,1.7851132480454868,7.122188578535892,8.10712142857143,3.5433680525941718,-1.3813998365316291,7.067905742714997,8.642375238095237,6.979745366027008,1.025318343994314,-7.426080113717129,4.259449957356076,10.163366609808103,9.96419063255153,7.6275481094527375,-7.618153638948117,2.63855250888415,9.370188336886994,12.38085095948827,10.56227552949538,6.1108563255152815,0.6487894243070365,7.489269289267944,9.317843518123667,8.562801997157072,3.909094960909737
11,control,800.0,-3.1111871641791047,-2.8393353802416494,4.862422970859986,8.035783269367448,5.309508784648187,8.791230042643923,0.7408098649609103,6.2247852665245205,8.738392707889124,9.094714690831555,4.214443980099503,1.4422315778251595,9.09014971570718,9.426008720682303,6.915190980810235,-6.195536261549395,-8.476213624733475,8.409106076759063,7.515775891968728,7.156442523098791,4.325084257285004,-7.853792658137881,5.48324329068941,7.172765330490405,6.618820703624733,5.3477213148543,2.696443788201848,2.320415152807392,4.546018251599147,5.881668237384505,4.493879324804548,0.42821016346837254
11,script-related,800.0,0.19712488983653184,4.48253368159204,2.069505095948827,6.373093304904052,5.188925522388059,7.157909957356077,5.861306190476191,4.736705401563611,7.516453802416488,8.273679296375269,2.751286851457001,1.8636817697228145,5.089006624022743,4.364036289978677,7.047232167732765,2.750367064676617,-5.7799315280739165,2.5622452167732765,5.619479452736319,4.957410597014926,2.5322488130774694,-4.221054562899788,-0.10092206112295672,1.3902039800995023,0.9033187917555079,2.7339045771144277,0.888063233830846,-14.813623823738451,-0.7651873987206823,-0.7646778962331204,0.31156142146410815,-0.05691320540156397
11,script-unrelated,800.0,-2.03939617626155,2.076533212508884,-0.16624850746268657,-5.336958002842928,-2.048183091684435,-1.585731762615494,-1.7838608813077472,-2.653354669509594,-2.9322428855721396,-1.113543432835821,-2.1860749680170577,-1.6600653020611222,-2.5319119687277896,-1.3892167235252306,-0.2450728642501778,-1.4430559275053305,1.7473915138592742,0.011901449893390417,0.408265557924662,-0.03574361051883405,-0.8690075906183369,4.08353961620469,1.0179893532338309,1.369441982942431,1.5641533617626155,1.7101495948827294,1.8542471144278605,-0.22477644633972987,2.456359360341151,3.0903,2.6122218976545843,-1.156046197583511
12,control,800.0,5.767166780383795,5.342036638237387,1.4962023383084584,6.960998329779672,8.603323596304195,6.86474671641791,3.653259609097371,4.367524044065388,9.113966339729924,8.544016879886284,2.3127083653162757,0.5503367306325514,6.994312899786779,8.32796130063966,7.383176432125086,4.406348855721393,-9.557223006396587,5.473967434257284,8.290257846481875,8.152811556503199,5.905355508173419,-6.748284882729211,0.8515943283582091,7.567221179815209,7.180334200426439,8.089328422174841,4.986338969438521,6.19840025586354,3.7190534399431425,4.765406709310589,5.716684520255863,8.44856552238806
12,script-related,800.0,-9.947744946695096,-6.311757348969438,-6.38578526652452,-3.730239637526651,-8.995236005685856,-10.578943070362472,-9.215880547263682,-6.074914235963041,-1.5295187064676614,-10.312281982942428,-6.599016190476192,2.2378563610518833,-0.41550812366737794,-6.108158706467663,-4.628003134328359,-7.455343724235962,10.264748862828712,0.44052372423596303,0.4666867519545129,-1.739469857853589,1.1283571073205398,7.637319147121535,-0.3605853802416488,8.727444406538734,-1.059676460554371,-1.4812446410803126,3.92991855721393,0.040062174840085465,1.5046179815209666,2.8904446410803124,2.896375024875622,-13.213148358208954
12,script-unrelated,800.0,-0.9792867093105908,-8.911479175550818,4.338803837953091,7.092953837953091,7.438547690120825,6.180532714996446,1.6122469083155653,4.887040980810235,7.408530262970862,8.661558507462686,2.281003248045486,-1.2258422885572138,7.33001104477612,10.891964534470503,7.052556950959489,-8.778197462686567,-10.499094570007104,9.308341663113007,8.981795643212509,9.77797093816631,7.95037328358209,-10.01466078891258,5.194215472636816,7.9964907960199,7.4516272565742705,8.25191395167022,3.866460774697939,-6.21294170575693,4.402513866382374,4.509671812366738,4.642133845060412,-3.4321829068941008
13,control,685.7142857142857,-0.3538879673063256,2.631914129353234,-1.2597632906894098,-0.07650859275053255,-2.3033323809523805,0.5953091257995736,-2.2663903482587062,-0.7145514356787491,-1.7703879388770432,-1.2203731201137167,-1.693730952380952,-1.8292281165600563,0.21631850746268658,-0.34354162046908304,0.6595668159203986,-1.1816050746268656,3.1081580597014926,1.0123219189765458,2.626782359630419,0.2781072707889129,-0.5791166453447054,2.385650867093106,0.530434669509595,1.516583781094528,1.226073738450604,2.3391983226723525,-0.31638473347548,-1.6677960483297798,3.021141044776119,2.5289951101634687,1.7116212579957357,-3.0228891897654577
13,script-related,800.0,-1.9588848827292114,0.9422795735607669,2.107399225302061,8.83107918976546,9.433203681592039,9.766061947405829,4.386057974413647,7.803877569296375,12.2471823525231,11.855609381663113,8.0498855366027,-0.9913171144278609,11.222934641080313,14.33854280028429,12.359602466240224,-1.26412551528074,-11.684277427149965,10.886193084577114,13.566891982942431,11.82577670220327,10.138731400142147,-9.762533361762616,7.247473233830846,13.43340791044776,12.687534001421465,13.081976616915423,9.03228843638948,3.63579842217484,13.017253240938164,10.031621769722815,10.364557142857143,-3.6345418123667375
13,script-unrelated,800.0,3.661114470504621,-0.400315046197583,-2.25597066098081,-6.876892146410804,-2.077948343994314,-2.8087560696517406,-0.206443304904051,-5.974609943141436,-4.1257785572139305,-4.528673347547973,-2.917030085287845,-2.6553437029140015,-2.841911194029851,-1.0855054655294956,-0.5471127292110877,-0.9031941293532338,5.923606041222458,-2.9060678038379524,-3.1287465174129356,-0.5524863255152804,3.5367286709310592,7.262959985785359,-3.128282615493959,-2.258197221037668,0.3895189836531631,2.7968865600568598,1.617997093105899,-3.1991345486851466,0.4493682729211089,1.580701528073916,0.7198308102345415,-0.31305994314143565
14,control,800.0,5.3875797157071785,5.304768578535892,4.109065323383084,7.664711997157071,7.66837947405828,8.5993350177683,6.735118528784649,3.8177896517412937,6.743877924662401,8.987367654584222,7.312052238805969,2.851069331911869,5.713213802416489,6.570035344705046,6.644777484008529,4.672943347547975,-6.742641229566453,5.458017057569296,6.7153284150675185,8.299667341862119,8.219467818052594,-7.09138381663113,1.8940318550106612,4.967475721393035,7.7417031130063965,8.096447718550108,5.304271343283582,-2.6519039587775404,1.666111990049751,3.406754520255863,4.735573582089552,3.787503660270077
14,script-related,800.0,-3.1169399431414355,-1.428325010660981,0.05024243781094511,4.519684733475478,3.134782594171998,3.072681606254441,1.9905511656005686,2.474779815209666,6.932410007107322,8.077835572139303,4.044690156361052,-3.0839830632551517,6.777246403695807,5.525704818763325,5.867057903340442,1.893100056858564,-5.763611798152096,5.971562395167022,6.2152550817341865,6.7316548542999275,4.754476560056859,-4.302149737029139,4.380859175550817,7.402983923240939,8.053489623312013,7.238643056147834,3.5015725088841507,1.2470973347547976,5.9649821606254445,9.025742025586355,4.954831471215352,-2.8381489267945983
14,script-unrelated,685.7142857142857,-0.5842063255152806,0.5851296801705755,0.501953972992182,-0.6220293176972286,1.1763957498223179,0.9509031058990765,-3.8144352736318408,-1.2170911442786065,-1.8882761051883432,-1.4314596588486133,-2.8743972139303477,-4.385415828002843,-2.4224750461975844,-0.5152546126510309,-1.6705162757640355,0.6742160199004975,3.2687135891968735,-1.5219669083155647,-2.3273844136460555,-3.0130171357498226,-1.7756599644633972,0.4611220255863539,-0.5561054726368158,-1.5358094171997163,-1.8304650390902626,-1.6228701421464102,-0.5528727576403698,-0.13976540156361064,-0.7862798152096656,0.17014595593461262,0.7443972139303485,2.811649715707179
15,control,800.0,4.420435202558635,4.4947473845060415,0.37879283582089557,6.117074143567875,5.90937143567875,5.7394966453447065,2.395092075337598,1.4686519402985072,4.805355209665956,6.0751086851456995,-2.0348291897654582,4.303500554371002,3.436380824449184,7.150018144989339,5.554815358919688,0.34449452025586297,-9.99358726368159,0.820456432125089,6.8129089196872785,7.712089282160626,3.5749014925373137,-8.012562388059703,-0.36049370291400107,1.1311536318407958,4.941788358208955,6.364109047619047,4.5503605188344,3.520361904761905,1.3698822956645345,4.734116787491116,4.961464697938877,2.94929169864961
15,script-related,800.0,2.8213137384506033,-1.0109037171286417,0.07663695806680892,1.8981323596304196,4.420057057569296,-0.07278128642501842,-1.2147243070362477,3.034381272210377,5.872204520255863,-0.8230294527363201,3.466780575692963,0.6598966382373834,-2.688435515280738,0.610973375977256,-4.863770227434257,1.5057218976545845,-0.7992317128642495,3.3841515067519543,2.050161257995735,2.1470533120113733,2.4407822103766876,-6.3401686780383795,2.192844143567875,2.348211130063966,12.784274385216772,6.53271882729211,3.7822524093816634,-2.879477782515992,0.3639337171286422,3.2293595380241653,4.182905593461265,3.7657521606254436
15,script-unrelated,800.0,-3.347559083155651,3.4620035465529497,-2.793496751954513,-0.12527727078891257,-1.4349244349680172,-3.4195630490405113,-4.378923795309168,-2.664643710021322,0.1715589552238799,-1.2741946268656716,-4.582294378109453,0.5049114783226726,-0.7709121819474059,0.05158481165600597,-2.3016727931769725,-20.28916621890547,-0.39683593461265154,1.3374314498933901,2.1164579815209668,-0.09196923951670298,-0.6033895380241647,-1.3623469722814505,-0.43031355366027035,3.199695287846482,3.350194200426439,2.70980593461265,0.45825486851456987,-0.4026844278606964,3.121944250177683,4.72896329068941,4.606005117270789,1.6548936958066807
16,control,800.0,-1.0731287135749825,-3.203500945273632,-0.07678581378820214,-0.8475366950959484,-0.8944603127221039,0.6645327149964458,-2.2094821535181226,0.2471569296375264,-1.2690330632551523,-2.8673443070362468,-4.671652338308458,-0.10895077469793894,-1.1195716773276476,-2.5629340796019906,-3.486202828713575,-0.2006171144278605,3.539935877754086,0.7894783724235962,-2.309677420042644,-3.1012742430703626,-2.0079758564321244,2.2055668656716416,1.1588834186211796,-0.04023148542999281,-2.9053453233830844,-0.4646392963752663,-0.5647017057569296,-1.4788369722814498,2.7574425728500356,0.4614843710021322,0.6341727363184082,2.3463438308457714
