ItemNum,Condition,Subject,RT,Assoc,Plaus,Accuracy
16,script-unrelated,27,337,1.7,1,1
16,script-unrelated,21,413,1.7,1,0
16,script-unrelated,15,318,1.7,1,1
17,control,5,399,6.2,6,1
17,control,14,461,6.2,6,1
17,control,8,477,6.2,6,1
17,control,26,280,6.2,6,1
17,control,29,217,6.2,6,1
17,control,23,287,6.2,6,1
17,control,11,1306,6.2,6,1
17,control,20,351,6.2,6,1
17,control,2,371,6.2,6,1
17,control,17,683,6.2,6,1
17,script-related,6,207,6.2,2,1
17,script-related,27,439,6.2,2,1
17,script-related,9,259,6.2,2,0
17,script-related,24,247,6.2,2,1
17,script-related,30,339,6.2,2,1
17,script-related,18,480,6.2,2,1
17,script-related,21,491,6.2,2,1
17,script-related,15,365,6.2,2,0
17,script-related,3,361,6.2,2,1
17,script-related,12,271,6.2,2,1
17,script-unrelated,4,448,1.8,1.818181818,1
17,script-unrelated,13,433,1.8,1.818181818,1
17,script-unrelated,31,327,1.8,1.818181818,1
17,script-unrelated,10,424,1.8,1.818181818,0
17,script-unrelated,28,183,1.8,1.818181818,1
17,script-unrelated,25,500,1.8,1.818181818,1
17,script-unrelated,7,604,1.8,1.818181818,1
17,script-unrelated,22,280,1.8,1.818181818,1
17,script-unrelated,16,455,1.8,1.818181818,1
17,script-unrelated,19,657,1.8,1.818181818,1
17,script-unrelated,1,469,1.8,1.818181818,0
18,control,24,234,6.6,6.545454545,1
18,control,6,152,6.6,6.545454545,1
18,control,3,232,6.6,6.545454545,1
18,control,9,133,6.6,6.545454545,1
18,control,30,836,6.6,6.545454545,1
18,control,18,291,6.6,6.545454545,1
18,control,21,331,6.6,6.545454545,1
18,control,15,288,6.6,6.545454545,1
18,control,27,376,6.6,6.545454545,0
18,control,12,199,6.6,6.545454545,1
18,script-related,22,277,6.6,1.428571429,1
18,script-related,1,573,6.6,1.428571429,1
18,script-related,4,339,6.6,1.428571429,1
18,script-related,10,663,6.6,1.428571429,0
18,script-related,31,455,6.6,1.428571429,1
18,script-related,13,508,6.6,1.428571429,1
18,script-related,25,310,6.6,1.428571429,1
18,script-related,19,477,6.6,1.428571429,0
18,script-related,7,525,6.6,1.428571429,1
18,script-related,28,245,6.6,1.428571429,1
18,script-related,16,159,6.6,1.428571429,1
18,script-unrelated,17,751,1.6,1.083333333,1
18,script-unrelated,23,265,1.6,1.083333333,1
18,script-unrelated,2,296,1.6,1.083333333,0
18,script-unrelated,29,232,1.6,1.083333333,1
18,script-unrelated,5,375,1.6,1.083333333,1
18,script-unrelated,11,244,1.6,1.083333333,1
18,script-unrelated,20,255,1.6,1.083333333,1
18,script-unrelated,8,420,1.6,1.083333333,1
18,script-unrelated,14,343,1.6,1.083333333,1
18,script-unrelated,26,307,1.6,1.083333333,1
19,control,19,303,6.45,6.166666667,1
19,control,28,390,6.45,6.166666667,1
19,control,1,315,6.45,6.166666667,1
19,control,22,386,6.45,6.166666667,1
19,control,7,536,6.45,6.166666667,1
19,control,16,362,6.45,6.166666667,1
19,control,31,224,6.45,6.166666667,1
19,control,10,481,6.45,6.166666667,1
19,control,4,493,6.45,6.166666667,1
19,control,13,449,6.45,6.166666667,1
19,control,25,335,6.45,6.166666667,1
19,script-related,5,377,6.45,2.454545455,1
19,script-related,26,373,6.45,2.454545455,1
19,script-related,20,272,6.45,2.454545455,1
19,script-related,17,720,6.45,2.454545455,1
19,script-related,8,376,6.45,2.454545455,1
19,script-related,14,313,6.45,2.454545455,0
19,script-related,29,254,6.45,2.454545455,1
19,script-related,23,725,6.45,2.454545455,1
19,script-related,2,291,6.45,2.454545455,1
19,script-related,11,441,6.45,2.454545455,0
19,script-unrelated,30,426,1.6,2,1
19,script-unrelated,9,158,1.6,2,0
19,script-unrelated,27,596,1.6,2,1
19,script-unrelated,6,344,1.6,2,1
19,script-unrelated,18,301,1.6,2,1
19,script-unrelated,21,404,1.6,2,0
19,script-unrelated,24,350,1.6,2,1
19,script-unrelated,12,932,1.6,2,1
19,script-unrelated,15,629,1.6,2,1
19,script-unrelated,3,223,1.6,2,1
2,control,20,309,5.95,6.571428571,1
2,control,8,680,5.95,6.571428571,1
2,control,2,642,5.95,6.571428571,1
2,control,29,221,5.95,6.571428571,1
2,control,26,279,5.95,6.571428571,1
2,control,5,302,5.95,6.571428571,1
2,control,23,212,5.95,6.571428571,1
2,control,14,253,5.95,6.571428571,1
2,control,11,264,5.95,6.571428571,1
2,control,17,528,5.95,6.571428571,1
2,script-related,21,322,5.95,3,0
2,script-related,3,285,5.95,3,1
2,script-related,27,441,5.95,3,1
2,script-related,18,300,5.95,3,1
2,script-related,15,484,5.95,3,0
2,script-related,6,170,5.95,3,1
2,script-related,30,401,5.95,3,1
2,script-related,9,184,5.95,3,0
2,script-related,12,239,5.95,3,1
2,script-related,24,247,5.95,3,1
2,script-unrelated,19,535,2.3,2.363636364,1
2,script-unrelated,31,960,2.3,2.363636364,1
2,script-unrelated,25,351,2.3,2.363636364,1
2,script-unrelated,13,709,2.3,2.363636364,1
2,script-unrelated,7,778,2.3,2.363636364,1
2,script-unrelated,22,346,2.3,2.363636364,1
2,script-unrelated,10,490,2.3,2.363636364,1
2,script-unrelated,16,393,2.3,2.363636364,1
2,script-unrelated,1,352,2.3,2.363636364,1
2,script-unrelated,28,247,2.3,2.363636364,1
2,script-unrelated,4,300,2.3,2.363636364,1
20,control,29,254,6.65,5.714285714,0
20,control,5,397,6.65,5.714285714,1
20,control,8,626,6.65,5.714285714,1
20,control,23,261,6.65,5.714285714,0
20,control,11,282,6.65,5.714285714,1
20,control,17,534,6.65,5.714285714,0
20,control,2,359,6.65,5.714285714,1
20,control,20,315,6.65,5.714285714,1
20,control,26,287,6.65,5.714285714,1
20,control,14,510,6.65,5.714285714,1
20,script-related,24,207,6.65,1.75,1
20,script-related,6,223,6.65,1.75,1
20,script-related,21,363,6.65,1.75,1
20,script-related,27,352,6.65,1.75,1
20,script-related,18,238,6.65,1.75,1
20,script-related,12,237,6.65,1.75,1
20,script-related,15,304,6.65,1.75,1
20,script-related,9,198,6.65,1.75,1
20,script-related,3,374,6.65,1.75,1
20,script-related,30,390,6.65,1.75,0
20,script-unrelated,4,430,1.2,2.363636364,1
20,script-unrelated,13,510,1.2,2.363636364,1
20,script-unrelated,10,377,1.2,2.363636364,1
20,script-unrelated,16,222,1.2,2.363636364,1
20,script-unrelated,25,351,1.2,2.363636364,1
20,script-unrelated,19,727,1.2,2.363636364,0
20,script-unrelated,22,367,1.2,2.363636364,1
20,script-unrelated,31,377,1.2,2.363636364,1
20,script-unrelated,28,288,1.2,2.363636364,1
20,script-unrelated,7,734,1.2,2.363636364,1
20,script-unrelated,1,389,1.2,2.363636364,1
21,control,27,289,5.9,6,1
21,control,24,342,5.9,6,0
21,control,30,224,5.9,6,1
21,control,3,235,5.9,6,1
21,control,9,139,5.9,6,0
21,control,21,374,5.9,6,0
21,control,6,199,5.9,6,0
21,control,18,296,5.9,6,1
21,control,12,309,5.9,6,0
21,control,15,389,5.9,6,1
